"ConceptId","Theme","UseHorizon","SignalText","SignalCount","SourceFileCount","SampleSources"
"CONCEPT-01565","KEY_LEDGER_MAP_REGISTRY","WANT_LATER_OR_PARK","Mode: gate walk and status index.","2","2","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LOCAL_HELPER_STATUS_INDEX_GATE_WALK_CANDIDATE_RULE_20260528_002256.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/HELPER_REGISTRY/LOCAL_HELPER_STATUS_INDEX_GATE_WALK_20260528_002256.md"
"CONCEPT-30621","KEY_LEDGER_MAP_REGISTRY","WANT_LATER_OR_PARK","Object: helper awareness map.","2","2","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LOCAL_HELPER_STATUS_INDEX_GATE_WALK_CANDIDATE_RULE_20260528_002256.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/HELPER_REGISTRY/LOCAL_HELPER_STATUS_INDEX_GATE_WALK_20260528_002256.md"
"CONCEPT-09779","KEY_LEDGER_MAP_REGISTRY","WANT_LATER_OR_PARK","Source roots:","2","2","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LOCAL_HELPER_STATUS_INDEX_GATE_WALK_CANDIDATE_RULE_20260528_002256.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/HELPER_REGISTRY/LOCAL_HELPER_STATUS_INDEX_GATE_WALK_20260528_002256.md"
"CONCEPT-23473","KEY_LEDGER_MAP_REGISTRY","WANT_LATER_OR_PARK","Status: TRIAL LEDGER / NOT IMPLEMENTATION","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/INDEXES/CANDIDATE_SELECTION_GATE_TRIAL_LEDGER_V1_1_20260530.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/INDEXES/SHELL_OUTTAKE_USER_VIEW_TRIAL_LEDGER_V1_20260530.md"
"CONCEPT-12709","KEY_LEDGER_MAP_REGISTRY","WANT_LATER_OR_PARK","The house needs helper awareness, not helper-code bloat.","2","2","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LOCAL_HELPER_STATUS_INDEX_GATE_WALK_CANDIDATE_RULE_20260528_002256.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/HELPER_REGISTRY/LOCAL_HELPER_STATUS_INDEX_GATE_WALK_20260528_002256.md"
"CONCEPT-07550","PROOF_CUSTODY","WANT_LATER_OR_PARK","- Added SOURCE_ORE_INTAKE_CARD_TEMPLATE_20260524.md so future source/person/transcript notes can be weighed, tugged, burned, and routed without becoming live bloat.","2","2","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/LOCAL_ONLY_RECEIPT.md; _TRANSCRIPT_CUSTODY/Tanscripts1/LOCAL_ONLY_RECEIPT.md"
"CONCEPT-14066","PROOF_CUSTODY","WANT_LATER_OR_PARK","- Boundary: saved only the newest warning response gear card, brain candidate, and receipt.","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/RULE_MACHINES/CODE_GATE_V14_FORWARDING_REPAIR_PROVEN_CARD_20260528_001327.md; Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CODE_GATE_V14_FORWARDING_REPAIR_PROOF_20260528_001327.md"
"CONCEPT-16998","PROOF_CUSTODY","WANT_LATER_OR_PARK","- BREAK_ROOM_LOCKER_SELF_RUN_REVIEW_20260528.md: L45: The house had saved wayfinding paths, helper-shape rules, Think Tank opposition checks, proof receipts, and parked future lanes.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_WASH/SOURCE_TO_HOUSE_WASH_20260528_201141/SOURCE_TO_HOUSE_WASH_DIGEST_20260528_201141.md; _MISC_DRAWER/SOURCE_TO_HOUSE_WASH/SOURCE_TO_HOUSE_WASH_20260528_201152/SOURCE_TO_HOUSE_WASH_DIGEST_20260528_201152.md"
"CONCEPT-03251","PROOF_CUSTODY","WANT_LATER_OR_PARK","- candidate","2","2","_TRANSCRIPT_CUSTODY/Tanscripts1/TRANSCRIPT_FILES/YT_TRANSCRIPTS/YvyUdcVk_gA/FRAME_HYGIENE_WORK_ORDER_PACKAGE_20260522/03_SCAFFOLDS_AND_LADDERS/USE_LADDER_20260522.md; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LANE_LOCKED_SAVE_MANIFEST_TEMPLATE_20260528.md"
"CONCEPT-22502","PROOF_CUSTODY","WANT_LATER_OR_PARK","- candidate -> active tool;","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/FRAME_TO_SCRIPT_CANDIDATE_SYSTEM_FINAL_REVIEW_V1 (1).md; _LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/FRAME_TO_SCRIPT_CANDIDATE_SYSTEM_FINAL_REVIEW_V1.md"
"CONCEPT-36529","PROOF_CUSTODY","WANT_LATER_OR_PARK","- Code-Gate routed;","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/FRAME_TO_SCRIPT_CANDIDATE_SYSTEM_FINAL_REVIEW_V1 (1).md; _LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/FRAME_TO_SCRIPT_CANDIDATE_SYSTEM_FINAL_REVIEW_V1.md"
"CONCEPT-12718","PROOF_CUSTODY","WANT_LATER_OR_PARK","- Expanded ordered candidate CSV: MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/RECEIPT_20260524.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/RECEIPT_20260524.md"
"CONCEPT-33163","PROOF_CUSTODY","WANT_LATER_OR_PARK","- Expanded ordered candidate ring: MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.md","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/RECEIPT_20260524.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/RECEIPT_20260524.md"
"CONCEPT-14114","PROOF_CUSTODY","WANT_LATER_OR_PARK","- FOUND: actual file card, opened content, exact path with verified existence, exact receipt, or authoritative source content surfaced.","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/LOCK_SAVE_EDWARD_ALL_ROOM_TRIPLE_PATHFINDING_SOFT_SUIT_CANDIDATE_V1.ps1; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/EDWARD_ALL_ROOM_TRIPLE_PATHFINDING_SOFT_SUIT_CANDIDATE_20260530.md"
"CONCEPT-26127","PROOF_CUSTODY","WANT_LATER_OR_PARK","- hash or PASS claim if available;","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/SAVE_PROOF_CARRYOVER_RULE_V1.ps1; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/PROOF_HASH_CUSTODY_AND_PARKED_CARRYOVER_RULE_20260527.md"
"CONCEPT-32263","PROOF_CUSTODY","WANT_LATER_OR_PARK","- otherwise park it with lane, return trigger, proof need, and future use.","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_CLEAR_20260531_20260531_083030/ROOT_LOOSE_DOCS/PROJECT_FIRST_TOOLING_SUIT_PARKING_PACKET_20260531.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/PROJECT_FIRST_TOOLING_SUIT_PARKING_PACKET_20260531.md"
"CONCEPT-06268","PROOF_CUSTODY","WANT_LATER_OR_PARK","- Output Lane: chat answer, downloadable file, repo save candidate, local-only note, or other named lane.","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/LOCK_SAVE_LONG_FILE_CUSTODY_HARNESS_V1.ps1; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LONG_FILE_CUSTODY_HARNESS_V1_20260529.md"
"CONCEPT-32726","PROOF_CUSTODY","WANT_LATER_OR_PARK","- PASS: candidate has bridge, input connection, step chain, and trace","2","2","_MISC_DRAWER/READ_REPORTS/WORD_WASH_BASE_WORD_PROOF_TRIAL_20260530_041238.md; _MISC_DRAWER/READ_REPORTS/WORD_WASH_BASE_WORD_PROOF_TRIAL_20260530_041723.md"
"CONCEPT-35215","PROOF_CUSTODY","WANT_LATER_OR_PARK","- proof logs that prove nothing new;","2","2","_TOOLS_AND_SCRIPTS/TOOLS/USED_ASSISTANT_SAVE_SCRIPTS_20260527/Save_Redundancy_Waste_Gate_Candidate.ps1; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/REDUNDANCY_WASTE_GATE_CANDIDATE_RULE_20260527.md"
"CONCEPT-00340","PROOF_CUSTODY","WANT_LATER_OR_PARK","- proof-bound;","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/FRAME_TO_SCRIPT_CANDIDATE_SYSTEM_FINAL_REVIEW_V1 (1).md; _LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/FRAME_TO_SCRIPT_CANDIDATE_SYSTEM_FINAL_REVIEW_V1.md"
"CONCEPT-04143","PROOF_CUSTODY","WANT_LATER_OR_PARK","- Receipt candidate pairs CSV: $pairCsv","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_LOCK_SAVE_WRITER_RECEIPT_PAIRING_WAVE_01_V1_2_UNIQUE_20260531_1325_20260531_082625/CODING_ROOM_LOCK_SAVE_WRITER_RECEIPT_PAIRING_WAVE_01_V1_2_UNIQUE_20260531_1325_REPORT.md; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_LOCK_SAVE_WRITER_RECEIPT_PAIRING_WAVE_01_V1_3_UNIQUE_20260531_1350_20260531_135111/CODING_ROOM_LOCK_SAVE_WRITER_RECEIPT_PAIRING_WAVE_01_V1_3_UNIQUE_20260531_1350_REPORT.md"
"CONCEPT-06097","PROOF_CUSTODY","WANT_LATER_OR_PARK","- receipt path","2","2","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/PORCH_DROP_EVENT_TRIGGER_AND_PACKAGE_INTAKE_RULE_20260522.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/TEMPLATES/FRAME_TO_SCRIPT_CANDIDATE_POLICY_TEMPLATE_V1_20260530.md"
"CONCEPT-23280","PROOF_CUSTODY","WANT_LATER_OR_PARK","- receipts and proof were not always staged at the right time;","2","2","_TOOLS_AND_SCRIPTS/TOOLS/USED_ASSISTANT_SAVE_SCRIPTS_20260527/Save_Redundancy_Waste_Gate_Candidate.ps1; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/REDUNDANCY_WASTE_GATE_CANDIDATE_RULE_20260527.md"
"CONCEPT-13892","PROOF_CUSTODY","WANT_LATER_OR_PARK","- ROW005_WORDY_FAKE_REJECT -> Expected=ROW_EXPECTED_REJECT; Actual=ROW_EXPECTED_REJECT; Selected=none; Selection=EXPECTED_REJECT_BLOCKED; Verifier=VERIFIER_SKIPPED_BY_DESIGN; Reason=wordy fake candidate blocked","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/MAX10_BATCH_SCALE_STEP_AUDIT_EVIDENCE_20260530.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/MAX8_BATCH_SCALE_STEP_AUDIT_EVIDENCE_20260530.md"
"CONCEPT-05886","PROOF_CUSTODY","WANT_LATER_OR_PARK","- saved as house process candidate;","2","2","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/AFTER_RUN_BREADCRUMB_WASH_LEAP_CLOSE_RECEIPT_20260528.txt; Jxhnny_Kl33N_Seedz/PROOF_HISTORY/HELPER_VALUE_AUDIT_AND_HELPER_SEAT_LEDGER_RECEIPT_20260528.txt"
"CONCEPT-12750","PROOF_CUSTODY","WANT_LATER_OR_PARK","- STRONG_SCENT: exact or near-exact title signal, but no file proof yet.","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/LOCK_SAVE_EDWARD_ALL_ROOM_TRIPLE_PATHFINDING_SOFT_SUIT_CANDIDATE_V1.ps1; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/EDWARD_ALL_ROOM_TRIPLE_PATHFINDING_SOFT_SUIT_CANDIDATE_20260530.md"
"CONCEPT-29401","PROOF_CUSTODY","WANT_LATER_OR_PARK","- whether it is temporary chat proof or already saved proof.","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/SAVE_PROOF_CARRYOVER_RULE_V1.ps1; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/PROOF_HASH_CUSTODY_AND_PARKED_CARRYOVER_RULE_20260527.md"
"CONCEPT-26819","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CR-STEP-003-HARDENING-V1-2-1"",""Runner Hardening V1.2.1 Fixtures"",""True"",""True"",""HARDENING_FIXTURE_RECEIPT_1_2_1_UNIQUE_20260531_0501_*.txt"",""C:\Users\13527\Desktop\123\_MISC_DRAWER\READ_REPORTS\CODING_ROOM\HARDENING_FIXTURES_1_2_1_UNIQUE_20260531_0501_20260531_045629\HARDENING_FIXTURE_RECEIPT_1_2_1_UNIQUE_20260531_0501_20260531_045629.txt"",""175DC7561A912F82...","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_2_UNIQUE_20260531_0645_20260531_053717/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_2_UNIQUE_20260531_0645_20260531_053717.csv; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_UNIQUE_20260531_0620_20260531_053218/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_UNIQUE_20260531_0620_20260531_053218.csv"
"CONCEPT-16975","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CR-STEP-004-CLOSEOUT-PACKET"",""Coding Room Closeout Packet"",""True"",""True"",""CODING_ROOM_CLOSEOUT_PACKET_RECEIPT_UNIQUE_*.txt"",""C:\Users\13527\Desktop\123\_MISC_DRAWER\READ_REPORTS\CODING_ROOM\CODING_ROOM_CLOSEOUT_PACKET_UNIQUE_20260531_0510_20260531_050138\CODING_ROOM_CLOSEOUT_PACKET_RECEIPT_UNIQUE_20260531_0510_20260531_050138.txt"",""5F46D348412979DC022C542AC...","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_2_UNIQUE_20260531_0645_20260531_053717/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_2_UNIQUE_20260531_0645_20260531_053717.csv; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_UNIQUE_20260531_0620_20260531_053218/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_UNIQUE_20260531_0620_20260531_053218.csv"
"CONCEPT-11651","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CR-STEP-005-REPLAY-EXPANSION"",""Replay Expansion V1.1 Standalone"",""True"",""True"",""CODING_ROOM_REPLAY_EXPANSION_RECEIPT_V1_1_STANDALONE_UNIQUE_*.txt"",""C:\Users\13527\Desktop\123\_MISC_DRAWER\READ_REPORTS\CODING_ROOM\REPLAY_EXPANSION_STANDALONE_UNIQUE_20260531_0525_20260531_051042\CODING_ROOM_REPLAY_EXPANSION_RECEIPT_V1_1_STANDALONE_UNIQUE_20260531_0525_2026053...","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_2_UNIQUE_20260531_0645_20260531_053717/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_2_UNIQUE_20260531_0645_20260531_053717.csv; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_UNIQUE_20260531_0620_20260531_053218/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_UNIQUE_20260531_0620_20260531_053218.csv"
"CONCEPT-36362","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CR-STEP-006-TOOL-REGISTRY"",""Coding Room Tool Registry V1"",""True"",""True"",""CODING_ROOM_TOOL_REGISTRY_V1_RECEIPT_UNIQUE_*.txt"",""C:\Users\13527\Desktop\123\_MISC_DRAWER\READ_REPORTS\CODING_ROOM\TOOL_REGISTRY_V1_UNIQUE_20260531_0520_20260531_051506\CODING_ROOM_TOOL_REGISTRY_V1_RECEIPT_UNIQUE_20260531_0520_20260531_051506.txt"",""C8969E4D57D7526E39BAFCAF308CE18DE99...","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_2_UNIQUE_20260531_0645_20260531_053717/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_2_UNIQUE_20260531_0645_20260531_053717.csv; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_UNIQUE_20260531_0620_20260531_053218/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_UNIQUE_20260531_0620_20260531_053218.csv"
"CONCEPT-27865","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CR-STEP-007-OLD-VERSION-RETIREMENT"",""Old-Version Retirement Ledger V1"",""True"",""True"",""CODING_ROOM_OLD_VERSION_RETIREMENT_LEDGER_V1_RECEIPT_UNIQUE_*.txt"",""C:\Users\13527\Desktop\123\_MISC_DRAWER\READ_REPORTS\CODING_ROOM\OLD_VERSION_RETIREMENT_LEDGER_V1_UNIQUE_20260531_0528_20260531_051642\CODING_ROOM_OLD_VERSION_RETIREMENT_LEDGER_V1_RECEIPT_UNIQUE_20260531_0...","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_2_UNIQUE_20260531_0645_20260531_053717/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_2_UNIQUE_20260531_0645_20260531_053717.csv; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_UNIQUE_20260531_0620_20260531_053218/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_UNIQUE_20260531_0620_20260531_053218.csv"
"CONCEPT-15563","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CR-STEP-008-TIGHT-BOUND-GATE"",""Tight-Bound Growth Gate V1"",""True"",""True"",""CODING_ROOM_TIGHT_BOUND_GROWTH_GATE_V1_RECEIPT_UNIQUE_*.txt"",""C:\Users\13527\Desktop\123\_MISC_DRAWER\READ_REPORTS\CODING_ROOM\TIGHT_BOUND_GROWTH_GATE_V1_UNIQUE_20260531_0536_20260531_051919\CODING_ROOM_TIGHT_BOUND_GROWTH_GATE_V1_RECEIPT_UNIQUE_20260531_0536_20260531_051919.txt"",""0EFC...","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_2_UNIQUE_20260531_0645_20260531_053717/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_2_UNIQUE_20260531_0645_20260531_053717.csv; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_UNIQUE_20260531_0620_20260531_053218/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_UNIQUE_20260531_0620_20260531_053218.csv"
"CONCEPT-00077","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CR-STEP-011-ASSURANCE-COURT"",""Assurance Court V1 One Claim"",""True"",""True"",""CODING_ROOM_ASSURANCE_COURT_V1_RECEIPT_UNIQUE_*.txt"",""C:\Users\13527\Desktop\123\_MISC_DRAWER\READ_REPORTS\CODING_ROOM\ASSURANCE_COURT_V1_UNIQUE_20260531_0600_20260531_052518\CODING_ROOM_ASSURANCE_COURT_V1_RECEIPT_UNIQUE_20260531_0600_20260531_052518.txt"",""9E14C99A4595D3BAD8CA637E3E9...","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_2_UNIQUE_20260531_0645_20260531_053717/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_2_UNIQUE_20260531_0645_20260531_053717.csv; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_UNIQUE_20260531_0620_20260531_053218/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_UNIQUE_20260531_0620_20260531_053218.csv"
"CONCEPT-22176","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CR-STEP-012-UNSAFE-CONTROL-FMEA"",""Unsafe-Control / FMEA Ledger V1"",""True"",""True"",""CODING_ROOM_UNSAFE_CONTROL_FMEA_LEDGER_V1_RECEIPT_UNIQUE_*.txt"",""C:\Users\13527\Desktop\123\_MISC_DRAWER\READ_REPORTS\CODING_ROOM\UNSAFE_CONTROL_FMEA_LEDGER_V1_UNIQUE_20260531_0610_20260531_052708\CODING_ROOM_UNSAFE_CONTROL_FMEA_LEDGER_V1_RECEIPT_UNIQUE_20260531_0610_20260531_...","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_2_UNIQUE_20260531_0645_20260531_053717/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_2_UNIQUE_20260531_0645_20260531_053717.csv; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_CANDIDATE_PACKET_V1_UNIQUE_20260531_0620_20260531_053218/CODING_ROOM_SAVE_CANDIDATE_PACKET_MANIFEST_V1_UNIQUE_20260531_0620_20260531_053218.csv"
"CONCEPT-10709","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CS-EGR-0001"",""1"",""R001"",""Front Control"",""Keystone"",""Order Gate And Sequence Proof"",""01"",""ORDER Gate"",""true clean order for every gate before count, excitement, or consolidation"",""user request, prior 510 ring, order proof, ACTIVE_ANCHOR"",""any gate is created, placed, reviewed, or prepared for use"",""sequence is declared before content moves: target, authority...","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv"
"CONCEPT-13111","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CS-EGR-0002"",""2"",""R001"",""Front Control"",""Keystone"",""Order Gate And Sequence Proof"",""02"",""Order Before Count Gate"",""true clean order for every gate before count, excitement, or consolidation"",""user request, prior 510 ring, order proof, ACTIVE_ANCHOR"",""the ring grows large"",""order quality outranks gate count while count remains mechanically verified. Ring cle...","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv"
"CONCEPT-31091","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CS-EGR-0003"",""3"",""R001"",""Front Control"",""Keystone"",""Order Gate And Sequence Proof"",""03"",""Front Keystone Gate"",""true clean order for every gate before count, excitement, or consolidation"",""user request, prior 510 ring, order proof, ACTIVE_ANCHOR"",""important gates could be buried"",""ORDER, reduction lock, recursion, and gate birth interface are placed at the f...","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv"
"CONCEPT-39430","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CS-EGR-0004"",""4"",""R001"",""Front Control"",""Keystone"",""Order Gate And Sequence Proof"",""04"",""No-Run Declaration Gate"",""true clean order for every gate before count, excitement, or consolidation"",""user request, prior 510 ring, order proof, ACTIVE_ANCHOR"",""a candidate ring is generated"",""all gates are marked candidate and no-run until a separate user-approved run...","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv"
"CONCEPT-13817","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CS-EGR-0005"",""5"",""R001"",""Front Control"",""Keystone"",""Order Gate And Sequence Proof"",""05"",""Reduction Lock Gate"",""true clean order for every gate before count, excitement, or consolidation"",""user request, prior 510 ring, order proof, ACTIVE_ANCHOR"",""a reducer, compressor, or consolidator could fire"",""reduction behavior is locked off and parked until explicit r...","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv"
"CONCEPT-05918","PROOF_CUSTODY","WANT_LATER_OR_PARK","""CS-EGR-0006"",""6"",""R001"",""Front Control"",""Keystone"",""Order Gate And Sequence Proof"",""06"",""Source Before Extraction Gate"",""true clean order for every gate before count, excitement, or consolidation"",""user request, prior 510 ring, order proof, ACTIVE_ANCHOR"",""research is used"",""source custody and source type are named before extraction. Ring clean result: ORDE...","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/MASTER_GATE_RING_3400_EXPANDED_ORDERED_CANDIDATE.csv"
